"r_1_1","r_2_1","r_1_2","r_2_2","r_1_3","r_2_3","r_1_4","r_2_4","r_1_5","r_2_5","r_1_6","r_2_6","r_1_7","r_2_7","r_1_8","r_2_8","r_1_9","r_2_9","r_1_10","r_2_10","r_1_11","r_2_11","r_1_12","r_2_12","r_1_13","r_2_13","q_1","q_2","q_3","q_4"
-1.4926748429286214,0.3504449696934878,-0.11948735334878735,1.3418766117310457,-3.690985593565994,1.3470954949143732,0.05281430095793531,0.1680793434675076,1.168606002654538,0.8058461333230635,-1.63030848593716,1.065189993652695,0.24132274466741152,-4.522778958279938,0.7037873621368408,2.251085374986243,-0.9465505994913951,1.5776873276329553,-0.8016281336003184,-3.5175417323109532,-0.43453874641812207,1.644321108516469,-0.5514588384692631,1.6727621318795936,-0.8568242440379505,1.1759101724129317,0.4439339963992331,0.015184425652217372,0.9763930734658172,0.0020878229978403217
-0.4152191855360645,1.0730355960432987,-0.025594068714172587,1.2975200075849282,-4.5998490168705555,1.1555198603860164,0.10823309502966172,0.14189675842957764,1.208401410837254,0.7855905858951179,-1.6501022338303364,1.0374863011401945,0.20855426086040527,-2.69177027932828,0.7388040920354405,2.2087544609783754,-1.008879505073146,1.5574880899324048,-0.5442090434304983,-2.098931645873136,-0.38411288396096166,1.6681768890627116,-0.5391132670032355,1.6683582230973781,-0.8879287232052377,1.1126784849257234,0.4321328234436924,0.006205237408588524,0.9600035147333404,0.00383408574783527
-0.232758892981667,0.916582927953189,-0.031553019261297055,1.3242430714733398,-3.883356670630455,1.101881495990924,0.09955167701641308,0.1436313403715118,1.1800562632719025,0.8279328263457691,-1.637168416272697,1.0311821966062777,0.26613071348708306,-3.3327558242744515,0.7428577508590183,2.173492438314528,-0.9709894805339907,1.5582231032431073,-1.207970627104281,-2.6764434297111217,-0.34363817902642646,1.6626269812442491,-0.5605599949682887,1.6731238399520845,-0.7862797187089126,1.1191250828476877,0.44971383529230474,0.004969695035702219,0.8875684763898748,0.0036296696194103527
0.5920750032072971,1.2837276073041688,-0.08896220536783626,1.2797311693075553,-3.586637883427006,0.9127192730434841,0.04877280078778597,0.13909055569161377,1.2253554126014428,0.7464819195648122,-1.6060572490724876,1.0187609899412968,0.41286027893167765,-3.9528850543200504,0.7115929413236,2.2080758723231813,-1.0944776967870693,1.5553998905195447,-0.2785089413766474,-3.4573289463567676,-0.25585990915050455,1.6810704577648194,-0.4466335176569267,1.667669781155697,-0.7631876229941543,1.1430469311644564,0.4010811013840611,0.008359629427702788,0.9460806849267978,0.0013421567876732634
-0.2985593627870653,0.9860732200488409,-0.04590711709518883,1.3182891062615238,-3.382955675937087,0.9949786010581938,0.11251465068795458,0.14891256768343972,1.2647427343128304,0.6954541999029853,-1.5842844037511954,1.0359514098166114,0.0888356099456672,-4.286708408489081,0.767980523462143,2.2387771484061063,-1.0688528223511629,1.5708552640675655,-1.1011755192724184,-2.0701329547006853,-0.33873445259240736,1.6790142111609514,-0.5313668099412618,1.6820072938463138,-0.7283462277960833,1.147916587414219,0.40077873146937865,0.010269568854335291,0.941267334730766,0.007270937447943384
-0.27855204224983665,0.6179987194781248,-0.024901737983854644,1.3245412397960061,-2.8492319446809855,1.1307770079553443,0.078759816177662,0.17247884486233567,1.2652545930111667,0.8556567153282134,-1.556184336201259,1.0465197220272786,0.27283663668797953,-1.3832147532084,0.743386851231093,2.2426481221781773,-0.9637834768070971,1.5707421795439942,-0.9479155377514751,-2.201915596884828,-0.34877884832165607,1.6513229990370257,-0.5340672083190533,1.6708759224741863,-0.7509905889826616,1.1498858248580273,0.41371771992975326,0.008591015176159664,0.9802475511590367,0.006446031758835207
-0.7187970426238801,0.660855622108695,-0.009079783907217297,1.3584722052855558,-3.5567082910194534,1.3847870524575216,0.11941066131511456,0.15638699352811364,1.2288016869553504,0.6543334897628192,-1.6389446350323797,1.071294225953934,0.01415448193973982,-5.883170420023823,0.6830217793473664,2.2196238104885464,-0.9510458843098648,1.5996062436857157,-0.4290687429091299,-3.259567319794996,-0.34234441951105116,1.665207416187331,-0.49077497580365065,1.6764417891759322,-0.8872496150942778,1.1381723249053053,0.4043099983251765,0.0160580131192164,0.953786308702517,0.0029283195599083597
-0.5116699417280727,0.8453971410195862,0.03556508349364927,1.36406621029613,-4.317364051870009,1.3652324903724737,0.0710541346853303,0.15760865613112268,1.2669284513109222,0.7339389041808302,-1.5172242673392353,1.0686630805511224,-0.003900385344686151,-5.98327366187519,0.7044761125377949,2.2259148693844835,-0.9772084266451657,1.560394497481386,-0.6282678766551097,-4.018347830663881,-0.35720157587731155,1.6646670168985551,-0.5126451574568617,1.6735285495552625,-0.861766150204754,1.1597990848840447,0.40649401385337786,0.016900894459338157,0.9435477560664759,0.0010537775903111122
-0.6987446798398613,0.2855119252664887,-0.07330953461450473,1.2914462820508812,-3.584968813702029,1.3339520420336066,0.07519818367030122,0.17568409504422003,1.195176945717695,0.769799114630886,-1.7368812470406443,1.061544458716215,0.1366872124167267,-1.9246978589550992,0.7291322381728245,2.221416246998662,-0.9626194564397136,1.570497570293361,-0.3857720481258606,-1.4201632760876874,-0.40512793351255744,1.681979593652044,-0.5161847306801259,1.6795294505365153,-0.8563203680898653,1.1502182369263128,0.46015288558632395,0.012879063301052563,0.9493187366976068,0.0025135524832022756
0.05733563227540058,0.5544860205083654,-0.04320144672468742,1.3655883461623086,-2.801986926134268,1.2744455115038535,0.09973881580365089,0.11450473649635658,1.2077578903972714,0.6937292844873457,-1.5906904187072568,1.0545826137934875,0.06960645955554194,-4.2469079098229425,0.7389156552156819,2.2286028886336005,-1.0116450696400614,1.5765319978531553,-0.26305702687367777,-3.9425642732985042,-0.34341827055385593,1.6511872492791901,-0.4935999540620529,1.6836927296349469,-0.8590243998970969,1.1332592413050866,0.4221180895268487,0.01462510628193235,0.948735120455264,0.0015525736523044902
-0.14806843969097438,0.4747507797350448,-0.0949130410077068,1.3023678790269162,-4.632964884354865,1.4838645476970072,0.05954543310494904,0.17654522783039964,1.2540093836207347,0.7452639003292868,-1.6110290957136517,1.0790038267589261,0.24880353154504822,-1.8769187651899317,0.6631857177695949,2.228379484538563,-1.033235125405363,1.5702712319750234,-0.25981208601064565,-3.447863086041065,-0.3816953745891482,1.695515599179481,-0.5019465398196539,1.688620607842811,-0.7779310082779989,1.1622189103916867,0.42951902376609075,0.008056549386246888,0.9698809101480085,0.00521420592359849
-0.5897182336072688,0.042982831155297746,-0.03440848969127027,1.337147366771302,-2.6249022993884488,1.1231989804475784,0.08033566442505027,0.1372291510108129,1.1979917224704155,0.728228695993809,-1.6393842124344502,1.0716190988650736,0.3760031726730221,-4.885460243469562,0.7160969392526999,2.263600498076076,-1.0455619678519563,1.5556117907839762,-0.5222948804774721,-1.9943469702539642,-0.35511393594263824,1.6325058651221331,-0.5009385853212016,1.6612761058384329,-0.9544408198262877,1.1637624481947755,0.44861744111997803,0.005816851290432052,0.9912958595612238,0.0031858148809233537
-0.3119463122151664,0.6168953130307557,0.017974936733628127,1.3706064428069955,-4.154687366867244,1.4804787271937865,0.09266646407689907,0.17584324460916964,1.250180213362228,0.8011571272929247,-1.5107429763212792,1.0564512316422647,0.11599335880969099,-2.9473614711174148,0.7249968302297124,2.2116938147607152,-0.7825108389178668,1.6049085617032566,-0.6681505573731128,-4.24122698728262,-0.41069547949597873,1.6840442020811721,-0.5199973440320158,1.6761562688544764,-0.7693827941777694,1.1434397884578955,0.42619920092522817,0.010638668560640717,0.9668146092949871,0.0058152620040378316
-0.5196633758663323,0.5731694452638414,-0.05466908663427445,1.2955111677159907,-3.3421881508771016,1.1272488958654836,0.08467362555607687,0.15765883528706612,1.2605917122097436,0.7552003541759315,-1.7027842692398638,1.0513612814510067,0.10348994969945796,-2.743057714713832,0.7506583099319412,2.2177838570056974,-1.1909050058048678,1.5560145753252703,-1.7218332569252963,-3.730666346837573,-0.3639767533196645,1.6626403884221566,-0.42331260650134717,1.6695949671279615,-0.8747525343869808,1.1262215249079208,0.4165571504106555,0.013353514191062125,0.9310105211533347,0.007765004366948955
-0.8544808608320542,0.050990747655291685,-0.0440213845593682,1.385332683890233,-3.2932425108303116,1.5471591886662202,0.09353844362412125,0.1671485303658243,1.2301315985394083,0.7475286685619557,-1.5109171368238064,1.0751228718766006,0.09091942777323472,-4.679564109590088,0.7414933292282277,2.248006594487584,-0.9819339473328769,1.5779268618944495,-2.114777916437681,-2.8967101223217906,-0.3775709341322837,1.6664786591315783,-0.5642930671168017,1.6903175159786317,-0.8691715840707388,1.1461476659240157,0.42979535564994104,0.01025425289853333,0.9709140633466975,0.008307802396162417
-0.5201262370100798,0.5311410784551918,-0.047889658043657087,1.324915268629944,-2.872247792310946,1.0803416429618249,0.06810522227086016,0.17290264692450272,1.205649879546092,0.7675051443929716,-1.7742209690783883,1.0518983523733276,0.025819983644281543,-2.4669634149183723,0.7711616058551116,2.216506378116015,-0.9484335117449298,1.5821524657753852,-0.7829024125240617,-2.06002114033611,-0.4053984008864954,1.6641551891764488,-0.5130760042406215,1.6989749304437252,-0.8392340400695237,1.135176143739542,0.4430882784977133,0.012230412325604187,0.9259890205681703,0.0017248259716414953
-0.27144428925400255,0.5162203849485449,-0.015342489008965883,1.3594461289046376,-3.773397801151965,1.3440585512942558,0.0763165782250742,0.15170911162465045,1.2252150329019138,0.6927727591890005,-1.4849365522331237,1.0532455767881985,0.09806754951456191,-2.781679255856494,0.7333292452596437,2.2646442131187694,-0.9629398363571113,1.5467265332667262,-0.21552117144349206,-2.1349716220967734,-0.329935147442719,1.6335043903949171,-0.5317233047667208,1.6618053420993608,-0.8212853051023454,1.1401958542230641,0.4071578752673738,0.011877205494932293,0.9917439597426023,0.0035615064818231776
-0.609869074864248,0.5013121712130725,-0.014080879954686189,1.376849946299315,-3.4633578941036256,1.2842886187404332,0.08677658905459897,0.172356742630469,1.1972697522621767,0.8151448406523693,-1.702325312507212,1.0474560809647524,-0.0511357094436309,-3.842892484475199,0.743218362255934,2.2075840321734463,-0.9406161525998596,1.5979514493716735,-1.0147908932116003,-4.1121486268355,-0.4052658586261394,1.6749376163389809,-0.4805634625237676,1.68649625998864,-0.8532615483301901,1.1516472083693714,0.44733931956843753,0.015380240813604076,0.9708729371168568,0.006534350105314099
-0.851673885224026,0.8655284780371557,-0.08631811041121981,1.3366672581025658,-3.701128515924156,1.3687622673471644,0.11004763737681507,0.15950455769439686,1.210300053460352,0.6357440110335497,-1.5202410636377592,1.0693839080490999,0.20556163342346265,-2.7058582458424216,0.6720509186318326,2.240522175308318,-0.9744402122271053,1.5855174983193312,-4.012856253673655,-2.6483877556466076,-0.3863347347234945,1.663616576937884,-0.632639332962711,1.6653069068161068,-0.7855644300415673,1.157620499039866,0.42541615994407106,0.010498010201639886,0.9674491099563651,0.009971131419126178
-1.0242565432110253,0.15798999108429107,-0.04064420749344134,1.3259425386965542,-3.23529753313766,1.2481890561696423,0.07623022122994402,0.16661443899178743,1.2641122850030684,0.7981314175512575,-1.6133509594134383,1.0553049692036836,0.08992531587156741,-2.8786414905017272,0.7856416654662539,2.247617052831124,-0.9386802620317353,1.5618425592009755,-3.3626592854634776,-2.7964859023379427,-0.3745674038730599,1.6660487302653788,-0.3462367789543521,1.7066088061526217,-0.7985258783318833,1.1429391388679524,0.4420025653674521,0.014251268197343667,0.937191591855154,0.006613855337422123
-0.4349827847920219,1.4574774773630177,-0.011483013358319152,1.3446891127202478,-4.6669520147006605,1.390790736133968,0.09205704399361132,0.1385807314694111,1.229635358455934,0.761907956940369,-1.5505424035434001,1.0810229936436349,0.14292942380945403,-2.3545191386742776,0.6668324781390403,2.231011373063822,-0.9641947158851355,1.5421431529934022,-1.3793605981197306,-2.6290150131020744,-0.3615849073398796,1.6537643616307984,-0.6707353881704539,1.6608909597901562,-0.9056842215192104,1.1494113203231227,0.4131314494800197,0.012212918399527251,0.9552119667801595,0.009623782186154149
-1.2365525072967058,-0.13723009598636016,-0.025709668868485774,1.3323996222757442,-2.96042873126372,1.257106508126011,0.09268410269501366,0.15857730734415135,1.2302206348667963,0.7812197874638629,-1.6790251696175007,1.0493668043333158,0.05298806159874554,-3.108386452647095,0.7186171356273767,2.218001155788454,-0.9540716501722581,1.5793851858721757,-3.4709174535844216,-3.6425082046310773,-0.4016831369415297,1.6844107609110424,-0.36214089379462766,1.7233872652786337,-0.7761284302673369,1.1351989472036996,0.44731766817628715,0.012768991174986243,0.9744576318598297,0.00644223361438719
-0.5152774855783032,0.9948663198996613,-0.14410122728901797,1.3044133593362852,-4.26408986187054,1.4742963444085544,0.028766354601864323,0.08721464217214077,1.2365184682748318,0.6384263231283585,-1.635770372215105,1.0703182412130454,0.33755928119874806,-3.03344784158776,0.7453834936806844,2.2609959130079003,-0.9854365297279022,1.5584649510172346,-2.016580002168381,-3.035736956530591,-0.3753862304634369,1.6454429282951704,-0.624277494003948,1.6347748730531244,-0.7870913417235952,1.1656019760136522,0.4276261635317488,0.006879835604893328,0.9757000921476571,0.004394987004756161
-0.5466213670545187,0.6375009095504793,-0.04707651963809188,1.3190098696172101,-4.116492429260875,1.5372985021941465,0.08459238429232263,0.11153695163351836,1.2074254360417473,0.6951549587839412,-1.518161894226357,1.0741820787260532,0.33836102222727477,-1.8225601591936216,0.6711459137638339,2.2211567452411707,-0.9283462758944276,1.541474801604754,-1.1394305362872366,-1.88868091104303,-0.3855151406322693,1.6453671271475716,-0.6001751301605105,1.6471249069145095,-0.8781247584186255,1.1668721805802649,0.4443812947787446,0.005629818711154158,0.9360546965303135,0.004239142570455149
-0.6167187405113776,-0.15920248513054513,0.033079978997269284,1.3609948309007176,-3.802390441039391,1.0802799076454674,0.0979999208813396,0.15973255728400548,1.2261982109491738,0.8075814155063422,-1.7710828570825137,1.073784621425411,0.12960561660923156,-3.251864896518941,0.6310640376819826,2.2477784186324428,-1.0289327771642311,1.5370774843771737,-1.180843133770373,-3.976911048960962,-0.35499385923627763,1.6491288248390108,-0.4642933947985277,1.674299816480224,-0.8176234258871737,1.1600327445804375,0.43316203340447396,0.022820950549903584,0.9733421102026807,0.003815237745974541
-0.4733323391213483,1.1546821572072117,-0.09425949393353412,1.3153961323891292,-2.9452755961782286,1.2720769456305854,0.0731022352741056,0.15430319689719546,1.1919008535588327,0.7553568082927232,-1.4573648190989315,1.0520466115410165,0.19682339741345228,-3.059939042799766,0.817150589795951,2.2350873393416544,-1.0845097628201257,1.60359298262417,-0.2780956542773635,-1.8701071732147296,-0.3415514540040521,1.6828819591884723,-0.5310344142061564,1.6756290192087018,-0.8286904775566365,1.137679169415617,0.43187614670280566,0.004766358014548318,0.960186806806641,0.0031148324857934
-0.46959562000441657,0.4570496749135836,-0.03869810982139166,1.2968637691386877,-3.3552563522347842,1.0885722869256689,0.08767690029174091,0.15803289573463578,1.2041468843691108,0.6303498311229663,-1.649972651532944,1.053677597053317,0.41404178908156186,-2.9143631964501706,0.7290386617139183,2.215813770512804,-1.0299300236588445,1.5415770435114786,-0.7232889454222404,-2.9403687702510077,-0.3661742789735191,1.6670133141843555,-0.5085096868382653,1.6846325510489022,-0.8713606824098317,1.152496184815084,0.41744738882164467,0.013644131158259812,0.9345587105243405,0.0032127457338228397
-0.4399006879457493,0.5314062579389391,-0.035380625060729934,1.3374677688686982,-3.3618821964557153,1.288734607810703,0.06673860725493008,0.1387226298149769,1.184710814790448,0.7504445333460164,-1.5741330214055451,1.0329625595308154,0.15343778796598917,-2.7363596659785534,0.7702707655790554,2.2156230288542496,-1.0323667252739985,1.5850741393935144,-0.04245730840836122,-1.8350100920938757,-0.3854536492604689,1.6660083791192346,-0.5177079357247597,1.7037638249844649,-0.933820180248403,1.119561283014105,0.4341859700899324,0.006953804077789437,0.9220443257614398,0.001186915737674606
-0.4306553282429306,0.8829365314506155,-0.010916349584219916,1.3715541808084948,-3.098116848075751,1.4092037034011269,0.10370429002125854,0.20743374025414218,1.2402126907961235,0.7758068158655282,-1.7227998472564763,1.0617303381433016,0.20987206082648346,-3.619050593916185,0.6524713674096694,2.2563384150866503,-0.9209809670798399,1.5563125032192469,-1.1874992660008108,-3.4822001091900234,-0.34731169411399976,1.6543527688010222,-0.513557433176807,1.6719654504765633,-0.746434043253235,1.1757166117065352,0.4273384519402518,0.015307173600783118,0.9575119384093789,0.0034230293888576954
-0.7203116889737348,0.860670176467737,-0.004692799518123022,1.3657387854237228,-3.4045245364696886,1.3592777390616835,0.1134061464881999,0.18979632934888704,1.2370837009203925,0.7821361780199204,-1.5548020844898693,1.0630550648709518,0.13474499382681587,-3.2067757966812844,0.714922924431337,2.240711260383611,-0.9395535908255804,1.5815465681054164,-0.9377402021138106,-2.7396246981651324,-0.376236659835929,1.648054458775159,-0.46239466705534615,1.6393260568741064,-0.760938467930412,1.1579228283530087,0.41035538063228955,0.019735616353997405,0.9855145283939635,0.003048785218168569
-0.3935923836403603,0.4977088047449357,-0.008402893585568824,1.3781324839824,-3.5200769755535375,1.0797418122064044,0.11976832556442268,0.19371334085032998,1.2208128679627162,0.7055412946182608,-1.4656164740779132,1.079285718307053,-0.10981454983634976,-2.2211126604487017,0.7289484725777134,2.2377728597206903,-0.8845282388232572,1.5470009247561745,-1.3741438904545829,-1.802716356432685,-0.4262018137151044,1.6399315868969009,-0.49053555983685626,1.6897134477420872,-0.8672226556984617,1.1427754565738724,0.4392691174554779,0.01299955089101448,0.9581269028022187,0.00605914780621397
-0.054114604334086686,0.6416686896345286,-0.07265019197393559,1.3473050642955395,-3.9792387982474007,1.4797239921969954,0.0988079781762183,0.1167096673507022,1.2223143828762717,0.7867078580413304,-1.7757781511901585,1.0439153473718648,0.19202794026342135,-3.3735509362027174,0.6953840723840515,2.2377470267331856,-1.0141509825437716,1.547613875208808,-0.644421724914374,-2.6986127730299883,-0.30873141553683503,1.6596665523143392,-0.5558699530963014,1.69499502433942,-0.8223113112906634,1.1306716458739712,0.41718469979056244,0.007622336415033729,0.9628010013288889,0.005486581940550926
-0.764449185044578,0.5975542639821911,0.028043386763600336,1.3757666798854975,-3.5493944681623715,1.336848032374119,0.05168341821025489,0.18850324327829313,1.167326218241927,0.796675262850315,-1.5362813406161477,1.0873174818449236,0.02861047120751832,-2.202061582356446,0.7203381101341151,2.2273762188521737,-0.917094035213256,1.5839944410250741,-1.064264310272177,-2.5095842574759035,-0.36248009493284294,1.6742580147794648,-0.4186176274378337,1.6599062429791276,-0.8969169359307397,1.1550793012913774,0.48975010905093724,0.016709520880952615,0.9222394525944958,0.0066731288997218365
-0.6443445576364156,0.7172866610198694,-0.07547626875026384,1.2988000054826963,-3.6162911484487354,1.4883147828666445,0.07767731490749175,0.14815885497161338,1.2900821825735627,0.7474982959776384,-1.6997398311898035,1.0333486083583376,0.1260434748864984,-3.9469442405074555,0.7561310841185582,2.2503548396091735,-1.008074151084867,1.5737812115299286,-0.5580490210621077,-3.9257861979632938,-0.401538733919501,1.6712724121389488,-0.5490460491046628,1.6425262343845155,-0.8293840792749871,1.1586988147943535,0.37857617252425935,0.013774336096309396,0.9543516243527759,0.002462004609661656
-0.7149877785706079,0.5838788997410402,0.028999393052023193,1.3571843082793218,-3.736086170651223,1.280043286769918,0.09318938601618557,0.1563219960857485,1.1333070615508951,0.7580650896584803,-1.5007406508004826,1.0654179057073034,0.2552107176331086,-2.3438124263590385,0.6999009023231401,2.216770770803424,-0.9430344152556526,1.5863820146301684,-1.1867475193865167,-2.4308173883468025,-0.3383475130150731,1.6615470363421114,-0.4472113431970958,1.6761377528105788,-0.852802230897427,1.1235311977755935,0.45622346212100934,0.005780461988949867,0.9787093801514566,0.005463496011534526
-0.34426693272439857,1.0771963864021608,-0.06614673768877484,1.3560872281908025,-3.05024235730403,1.475076793774323,0.08449515168677275,0.15692845973320863,1.2632335263896504,0.7838703925071441,-1.712669898159302,1.0562912763772396,0.17288815474160185,-3.781037834079251,0.7443620817702851,2.230311614771341,-0.9867329049518091,1.551754830777362,-0.3953222351194272,-3.414851090428563,-0.4257185175121783,1.6659420782246674,-0.5718660140431552,1.67182119497785,-0.8661086784388584,1.1593803934636342,0.4048406210290338,0.01834106089845703,0.9509986168774782,0.0013755728733695536
-0.09035267408021656,-0.8059271892780457,-0.005326507889262606,1.3520564576914538,-3.7443311749914394,1.1211711138372158,0.06807225788889457,0.18079386976202208,1.1695957153879335,0.7277609938540344,-1.522224888594581,1.0449486630547036,0.0731452800393904,-2.9178457481703943,0.7103012783028626,2.231151874407065,-0.9481868290501233,1.5751610271846945,-1.416939634183003,-3.8128692131789497,-0.32005047904320294,1.677471491715325,-0.4499435726810222,1.6778948842066979,-0.8295758459185265,1.1367607424723614,0.4187560522662638,0.009138668881722743,0.9720477565084096,0.006031185677293321
-0.7188282372576733,0.3642567480475808,-0.006191693007459489,1.3582518521037057,-2.774921918356749,1.3473316812817198,0.10190519109998018,0.16688173215295227,1.171869485154682,0.6922145318193079,-1.6033559716793953,1.0636680801532024,0.15353658541356202,-3.1398678963836,0.7058203584116353,2.2217541969821912,-0.8503556766238163,1.5866988923737748,-1.664889005568261,-3.177920537768533,-0.43424828951884986,1.6652133836220768,-0.48526551419066466,1.663127795268244,-0.8205268506529594,1.1369752198014682,0.4359347499066231,0.011394589831836784,0.9626458752684257,0.007399884699162297
-0.6446870634603336,0.7809302483682743,-0.04969360760015484,1.3363231914458529,-3.711356368222494,1.2314852744576856,0.07619778274016277,0.16490746390170702,1.2217667351367187,0.7489452206768479,-1.6121418825400717,1.0603472056336638,0.0312141962723703,-2.401641268440274,0.7369063660092174,2.235635341453653,-1.0718135052804585,1.5592820765642903,-0.3280550759084483,-2.7042984490731645,-0.3255907832475292,1.6724536143713167,-0.4822165112609575,1.660657625752727,-0.8332387934215,1.1434588147114042,0.43618073422133596,0.013281235138606342,0.9738187158856316,0.0006819842121576952
