""r"",""q"","η"
"[0.49465525770751345 0.635019488965253 0.08026727964712874 1.1851603861162157 0.9207747039225058 0.30174665144288754 0.09016249775118337 1.082318045392939 0.6792629329420986 0.05490939544660445 0.6885625088984367 0.7069132255596591 0.5430913544038412; 0.9288176714502744 1.250981648546753 5.972880464186897 0.22679621098257183 0.4439631287002368 0.9636010977115967 0.7524711508445051 1.6138867786631543 1.0888416151983242 1.516571517683428 0.8047679507901758 0.9057341554527751 0.6913250533982089]","[0.00017699751893672085,  0.04097029985340608,  0.0022488747369595083,  0.2682298265238103,  0.00017732577000236397]",0.8598940872832477
"[0.7513674364244941 0.6917918615492511 0.08396602982045964 1.156092356477507 0.9351514970950037 0.29812555106998545 0.08658869650194297 1.11190558907389 0.7085725839415355 0.048068373406132583 0.687676979994478 0.7163852608761617 0.5360006151143141; 0.8704863716589618 1.3792959270912952 7.92337309311463 0.22969082107699848 0.35532089868050887 0.9581699797166446 0.7334660293972706 1.5924223426648154 1.1212052776143555 0.6786542241646362 0.777035332266449 0.9340407008400654 0.6532610664973406]","[0.0006628638587203091,  0.038482376176484194,  0.0029590877946254965,  0.28130436096953193,  0.000292462212272127]",0.8539689411253398
"[0.34971736740225967 0.7292246128705813 0.037820146910341315 1.1158404554107746 0.8744544530585215 0.2995029763334679 0.25750959466964085 0.980400468727088 0.7258266089511312 0.17202825793690743 0.7062531922954884 0.6576525327424171 0.5579712950692375; 0.8688908495187289 1.5340764753468834 6.177953207947153 0.19205053604279557 0.47489882021711083 0.9462243148858314 0.5924201627558785 1.7891600314295115 1.042064904470311 1.061577946936787 0.7972371998317259 0.943706011078699 0.7261205229701679]","[0.0005287932051913477,  0.04711936538905606,  0.0005700941092270797,  0.28288745927601733,  0.002042017656588688]",0.8734015053788183
"[0.27944519183532446 0.6654157274882332 0.06043024740920714 1.189080583391386 0.8991093395169243 0.3117622615746187 0.10258236111414548 0.8096121664520319 0.7308497032655465 0.20230762926096296 0.6853858922063899 0.731996698299096 0.5640485361642581; 0.9926482759752623 1.468363404899927 7.444285952115214 0.2374104446907169 0.40855972192752443 0.9413875845625367 0.6782060409955588 1.6135386002745504 1.106013860734616 1.0680103630954387 0.7932491681258025 0.9849944436315483 0.6565728421775083]","[0.0009717151898978737,  0.05770524679267072,  0.002060622000717193,  0.26543575534795394,  2.1875240845676285e-5]",0.8627639329952751
"[0.4898598498433701 0.7185955003140575 0.05427302394335498 1.1031085647035284 0.9467702888963859 0.2886617422772685 0.20434865631286175 0.9454979519322962 0.6814962630913102 0.03385738561356075 0.723167257549488 0.6534994642617679 0.5325585407856437; 0.6589782747803554 1.5840892568272071 4.875724872489048 0.18615561978544998 0.4291904914079757 0.9629557860367344 0.6049032251010454 1.687157058939361 1.073370419533074 0.8662251996790915 0.8013737799081178 0.9102327577857957 0.719179765110977]","[0.0015131456219283279,  0.05683414472861325,  0.001542799129024087,  0.2815695688602241,  0.0012950512088005183]",0.8761510754433716
"[0.5569871806402311 0.7145352540879701 0.0855397708738993 1.1045290907398069 0.878599877459428 0.2915580670896961 0.16917579945392436 0.9364655743464119 0.6564916163826016 0.026164796761926862 0.7322028108174716 0.634230278358383 0.543136766673577; 0.7109763314807929 1.5076643122185343 4.874806330450036 0.1804164022489756 0.4884683707524161 0.9628805640123479 0.7382274970811897 1.7478785282612719 1.0903196094983607 0.8985669382177116 0.850098561062105 0.9315162278697504 0.7272486352702392]","[0.001094921818053031,  0.06317667232270896,  0.0007675739416712035,  0.28080183256389213,  0.0008547431803076785]",0.8759553284948286
"[0.3001186206376407 0.6979009691036461 0.04483402883564786 1.1566793281207688 0.8284324276903744 0.31641456653043654 0.09557276974267842 0.8924685770235665 0.7503423067849542 0.26492795884550285 0.6729857243634125 0.7559999932523582 0.5410303961636854; 1.2293801532274107 1.5093475163890793 7.912203943411818 0.22482948862318658 0.37733159933363075 0.9427625127276688 0.47160586826644263 1.5871437280536391 1.0934007468216547 1.0122649997344644 0.7420916591983608 0.9358333123947237 0.7101517060364841]","[0.00039847253011366854,  0.050877904287774854,  0.0023732680147836643,  0.2729030289610516,  0.0006411220327330054]",0.8660587813214043
"[0.3147250438174132 0.7024367467319783 0.05751745524834813 1.1090403320070337 0.9715505255927663 0.2819750409629108 0.15199712578959554 0.9309127495277039 0.6790985893305929 0.06365855028810558 0.6626290956672832 0.6767503481649846 0.5498986376417346; 1.2226070629874453 1.3973227336166523 5.311983410001794 0.23057220658246216 0.419258437165842 0.9565679452666094 0.6361330226754998 1.7642650854631639 1.057660832537043 0.7613442248394009 0.8334038352267616 0.9359816173273932 0.7159418691609568]","[0.0003573801498510438,  0.051309858250896644,  0.0011371484563061863,  0.27674037188661116,  0.001965676151017952]",0.8644507340803707
"[0.6262728144975663 0.6741392021502923 0.0455017914350626 1.1757468917028062 0.834990046687373 0.33182017675721875 0.12788196691989412 0.8492773722561925 0.6754859324270814 0.10811318551427576 0.720510014417086 0.7154997648955134 0.5422551101135361; 0.7138253529849121 1.607095362145786 9.826523682020957 0.2090133503018696 0.4844899707503328 0.969872704321521 0.47409070463469144 1.6449497055150968 1.0938858600193313 1.175502480709333 0.7347885632533993 0.9755659324033908 0.7041880755222103]","[0.0013525225350177889,  0.0594715384712078,  0.0017893214928148184,  0.2851580041216118,  0.00041226913368770597]",0.8563477056159359
"[0.43678013860896836 0.673757688449216 0.10692873287163765 1.107785199135861 0.9017550867753474 0.27229915309819486 0.2399818991361416 0.8999465872024275 0.7395352142774927 0.20200509589248708 0.7013375756216251 0.6928612623186724 0.5386213180220983; 0.8451342439492197 1.2804342862586948 5.427857305104325 0.20527318735533712 0.3205393818144306 0.9206307032041723 0.6526193334494015 1.7767068082755113 1.065362175202198 0.5105331719133978 0.849194192443723 0.9409947527326451 0.6908247552917819]","[8.135208950505333e-5,  0.055639324126159316,  0.0014804864730884725,  0.2802789223046369,  0.0013874686375627426]",0.8643051660130037
"[0.5389596821887784 0.7088522015867684 0.03252471457110002 1.1915267784268795 0.8577334268387071 0.3088937868578429 0.09396039996814069 0.9793769671950576 0.7003343874456256 0.1272991986767638 0.6832675221234494 0.674442999091122 0.5604055831722453; 0.9699562896681707 1.5404882752778457 8.594713883408868 0.21649505209857134 0.4600400393946825 0.9744820982871057 0.6552446117681955 1.6423816519726728 1.1409719167822785 1.1085578954720685 0.7504390716587206 0.975438685884874 0.724483406462342]","[6.0766287427252525e-5,  0.05536012694388103,  0.000751406027002746,  0.28152225623031496,  0.0005368897671143881]",0.8571601695565043
"[0.4145586476783396 0.6854358329578573 0.09008836912989228 1.1083341390602912 0.8196221285563559 0.29694525563217017 0.2028921047052767 0.7390727703473692 0.7132499028788811 0.16481140185565132 0.7230734245875091 0.6955774293985806 0.5299332679951464; 1.241097254094603 1.288078994313622 6.594325253729504 0.1972172100475159 0.3690468967585778 0.9228239539513806 0.6385207564967411 1.68966993386735 1.0321305592845187 0.6493307462227912 0.7944491934570038 0.8758602806902844 0.6660630045693148]","[0.0015739001831121054,  0.07289878423013786,  3.1220574612987166e-5,  0.28536103072911445,  0.0010680810201843028]",0.8684712635539866
"[0.30757998954685295 0.6769482521566768 0.11368194690618655 1.1142469189145427 0.8008792820986823 0.31237321350649594 0.23175126916950578 0.7653463958757625 0.7058133709873978 0.16440285343417693 0.707261661322403 0.6785794473894633 0.5318463126488129; 0.9053789496853973 1.2743730796240285 7.101832364001453 0.21641689005195205 0.37758768670557574 0.94313527888076 0.669290833304205 1.667699058680007 0.9730443949030763 0.6799172556730596 0.7798805709410174 0.909817689148008 0.637456050897121]","[0.0013696112496528149,  0.06752760844192117,  4.215582254295466e-5,  0.2869771648690787,  0.0016576394554732997]",0.8744731702381079
"[0.49809578693680295 0.6482299398804823 0.03099400239852133 1.1927689804588308 0.9326816268735544 0.3128441797523346 0.1439046060407244 0.9602617085086623 0.6981387812461619 0.08140827179606641 0.6828392447141215 0.745747706607433 0.552601266445489; 1.1968670126793874 1.2440573599158804 5.087883217871209 0.2239286420162891 0.4625091209052126 0.9379420814230319 0.4254874676491386 1.612707155872224 1.1110253946868631 0.9104155649885016 0.7892356650056095 0.9897995867681902 0.6694234885977655]","[0.00032841128119273617,  0.053788999322250355,  0.006270921230898821,  0.267439877405924,  0.0010428402151523184]",0.8570170239951043
"[0.5366158705789748 0.6741406319085314 0.11129489394219644 1.0841484087011821 1.0371228249489957 0.2983862596753775 0.22271439859592773 0.8156516311266331 0.7379378444260016 0.1820801240995585 0.6650703157899628 0.6240804838890365 0.5417558098106868; 0.8561917923960046 1.5314802798191445 10.1775029013728 0.19876541455222602 0.3768843006182655 0.9207364739485225 0.6282888050964681 1.7838879342867802 1.1136290221568679 0.732571381793292 0.779691925811919 0.9161283176323114 0.7055660372647828]","[0.0005411115347398281,  0.06648997766536943,  3.161759223036298e-5,  0.25879443427905197,  0.0001531262979201414]",0.8665658503486444
"[0.5524321430344231 0.7482403615342228 0.04902058749281931 1.1784677132457102 0.7811175653126793 0.31809250015302326 0.19742928396275444 0.8363710414317597 0.6807949763314249 0.1484933920789092 0.6727950627515663 0.7181917758157352 0.5426071313665561; 0.8755202859166492 1.4698290164655554 4.180683470622314 0.21450339997548373 0.38867063138437713 0.9449171961895508 0.48811128425819256 1.6357387821539655 1.0323730437542067 1.1070924961034851 0.7641499738632745 0.9185110246628848 0.6954660511047973]","[0.000506105784697162,  0.06060329593915502,  0.000478473908366754,  0.29332144212691413,  0.00017227801812106118]",0.8655073812999383
"[0.4546289388138386 0.6979660483127763 0.10892708842715478 1.1169535260243086 0.9471423322778946 0.28768312834361237 0.19325790824310163 0.9099115531380424 0.7319684616626458 0.1416943295335329 0.7426140448606829 0.6944884293867356 0.5525131123769272; 1.0459851303145393 1.530877069682273 5.755528631867613 0.2221301741900945 0.42459298660811967 0.9302510731797002 0.6583494063216744 1.7658924942835272 1.1107004748292528 0.7870188952286776 0.775776589930232 0.9370627070997011 0.6984666900277698]","[0.0002049512382782967,  0.046629435712979894,  0.00019518480940217765,  0.2762902703550468,  0.001052827810772817]",0.8780782226502586
"[0.293839244289127 0.6559866805295329 0.04368019099240919 1.1426687757835894 0.8672767054453041 0.3142412436232305 0.1880031265336098 0.8095994776537552 0.7503303761457563 0.10133286760148781 0.665969197140179 0.6824783578307605 0.5675559500203421; 0.9587527355747848 1.4162871100294616 9.744098364159735 0.22383220243849328 0.406930761686265 0.9239192621554343 0.5496168858322122 1.6412495492817838 1.1214535205390082 0.7265960242892875 0.7663025932970113 0.923912169524659 0.6798085444512979]","[0.0006468643407231543,  0.05678409916028999,  0.0004330562154025892,  0.2745634987952091,  0.00021244874224740255]",0.8627799899879567
"[0.5213758552763346 0.7537054967117004 0.05091810080196807 1.1303449684557438 0.8777673403026978 0.3139589459579101 0.11827014877721859 0.6898478840596789 0.6780720527420357 0.0960185866591744 0.7234174253854646 0.7314561520226486 0.5178078844253985; 1.0307775322350399 1.5171192168081662 5.0877270258974185 0.18451551851202555 0.4081102948346721 1.000674841147766 0.6103019399316253 1.6488029037058558 1.0324436260133747 1.0621317194674655 0.8072170073032519 0.9885742858624665 0.7182520329449725]","[0.0005278431747153586,  0.0765822847092067,  0.0005309545142522086,  0.2884250797806065,  0.0011500437029760657]",0.8664924407181676
"[0.34908639569088384 0.6972401381953566 0.04992569520780957 1.1120739989288997 0.8418163055142525 0.31115116325529835 0.18471820979406195 0.4688021238142922 0.7769612425055431 0.21006844950481063 0.7127586890514189 0.6996195974875999 0.540475957044502; 0.744798369768648 1.4448457509917514 4.8603258554811335 0.22362352843411532 0.4407082362225891 0.9666438311872557 0.6142673417237013 1.669405274652327 1.09345601403827 0.6373983224672827 0.753810836476735 0.8909846344191429 0.6611698593885618]","[0.0006716572606663083,  0.09097773022844241,  0.0013977151377739837,  0.27755428584253167,  0.0004794646852137371]",0.8705208913756795
"[0.3833558340907434 0.6878587675324006 0.06705600713439487 1.1329585403845983 0.983600805849502 0.29237534836537354 0.1458259144119457 1.20430000147467 0.6526324076717578 0.1101514459840273 0.6893585912034148 0.6806081880279944 0.5423455454816587; 0.8975836313889701 1.5382134354260046 8.393137457277858 0.20262316121814272 0.37396213343924933 0.9130181441146544 0.7536290943926222 1.5538501820531123 1.0643321114184945 0.7141825534422976 0.7886992236387996 1.008173274324026 0.7291742018705607]","[0.00042932826698965817,  0.027132873885410577,  0.0010374031793032904,  0.27054056148239236,  0.0005432318207174032]",0.8683526167027225
"[0.4497703287770475 0.7380609588750187 0.03616861581299449 1.1349515564080526 0.7883487427229972 0.3161633011747469 0.199158532956889 1.0293302333624312 0.7627582520099917 0.11551009818142795 0.6985121129046533 0.75235109477709 0.550250844642795; 0.9169645121662227 1.358757903489236 4.678295402341478 0.19991033376566902 0.44905503478282643 0.9648963714136031 0.559818802146695 1.7486170563203847 1.084039984560534 0.8844486108921562 0.7721322002216432 0.8934119381375132 0.649868108139998]","[0.0005173586962175822,  0.04426011993451574,  0.00232453302701418,  0.2910553585960345,  0.0005821836406455479]",0.8679104679585067
"[0.5774128518808096 0.6931538505736345 0.11162641489731 1.1349065319982063 0.7693437571648907 0.3239495021152287 0.26364469653357625 0.9416409756994493 0.7525169391597955 0.04628664055566174 0.6798788921289611 0.7267982607607674 0.5506255055429428; 0.8479180764850591 1.4507690973073482 4.823703364181624 0.20596989907423413 0.45615006431969957 0.9326023271337112 0.6212606741237349 1.7640697216515633 1.1211269927472787 0.8597713797570031 0.7732962786171698 0.9073418911200424 0.6564497092622931]","[0.0004741183610103178,  0.05126230384235998,  0.0011245211738965743,  0.29574460324535673,  0.0003754702926621329]",0.8632189252279637
"[0.47852162443706825 0.7688861498012236 0.06772922488687531 1.13876207614861 0.789941296433679 0.3039182234299094 0.24113332644023527 0.9732824654668742 0.7345301945035168 0.13911333238671483 0.681659851832114 0.7510507091593577 0.5607374936401307; 0.7807812198237682 1.4676575516007402 5.6231110857677375 0.21710354490033199 0.3833410651243459 0.9425195544941022 0.6737920012596785 1.7099615589613755 1.1034598484043108 0.8209837945543385 0.8452422503538287 0.946287820891035 0.7238684642033777]","[0.0012984708191833751,  0.06089075680135812,  0.00015631654319413647,  0.2898954027212172,  7.766896336670253e-5]",0.8777313124822073
"[0.308582020259349 0.7001310710449843 0.03346718905987219 1.108185577423858 0.9060508766410921 0.3016332607184584 0.11667811628455838 0.8066200264528791 0.6791416419540923 0.14425812161948884 0.7244675156518487 0.640811942520992 0.5283086204809309; 1.0789770994687322 1.3482793524599663 8.486889776865384 0.2142267330111558 0.4507046174342265 0.9495375094528701 0.6211622204181378 1.6124805824421384 1.0527370745056859 0.8294403311552186 0.7386837655743967 0.9269344930393019 0.6849855142842912]","[0.00010422710491680138,  0.055394626375558774,  0.0013430074750392005,  0.2597991748487914,  0.0014548008820267422]",0.8628522162380698
"[0.6796499533863993 0.761543752508262 0.07446528129032491 1.1719543805754906 0.791742131081637 0.30153901883106093 0.20137879853043286 0.819355209884504 0.6888750069636056 0.13380627233225123 0.6912507998390934 0.7362633618663856 0.5647973252972298; 0.7333871120769355 1.4722587921768882 6.081651439256383 0.2045217160955276 0.39017038854229474 0.9643001779866593 0.6052828318968095 1.75264573352449 1.1283475922980384 0.8848275596736126 0.7661931179458173 0.9799412440526942 0.7371055604543807]","[0.0005528108709243007,  0.057122449687843434,  0.0008639957007221773,  0.28010357979640543,  0.00016397752833625468]",0.8775048994895974
"[0.34446433097803014 0.6814802514460342 0.044088885091744426 1.0945651737873328 1.058496926572932 0.3114436959431711 0.12190181265809298 1.0065168638713193 0.7198084665495665 0.08484359241957562 0.7044799050158335 0.7075987206711939 0.5132537450108818; 0.931142737730089 1.422212687931692 6.524064284370591 0.21070972809227756 0.45731322789228723 0.9588933529572389 0.5490905186150364 1.721751882957342 1.014602397793914 0.7321498296057072 0.8125542752953988 0.9545574426680283 0.6631693707294198]","[0.000320375339893275,  0.049004979990677086,  0.0012392953677963475,  0.2730882863689331,  0.0005177678405079186]",0.8549657424829934
"[0.49265290176529597 0.7169322490050414 0.1260141202067876 1.1134207739373783 0.8630465149302927 0.29764591087305586 0.2669615788671904 1.0613506037815672 0.7272336747382382 0.16732063060003857 0.6985814508917232 0.6791728979204271 0.5966032017241442; 0.8727173960790672 1.4412590023385874 5.737009821196644 0.2205571862957853 0.34450504569168616 0.9358928817009934 0.6694784927817361 1.6343186168245862 1.1267754093850852 1.130365510502709 0.7996308896903335 0.9293891937921668 0.6892710978961711]","[1.926809435028256e-5,  0.04178277922471023,  0.002056862402273851,  0.27926103346103615,  0.0010599784305746894]",0.8660986117916422
"[0.3333013700120204 0.6671815005905908 0.05280749872860156 1.144273666873631 0.9700389864377099 0.3001008033874278 0.12848993468647515 0.7714380636616652 0.7153250437147365 0.1011111092144288 0.7077606355018635 0.7049437866932446 0.5202669368044921; 1.0067075215901518 1.420754548541028 7.966174172844164 0.20017281899713468 0.4444505397818633 0.9732620462288595 0.5945485490398745 1.657662020201169 1.0341597232159783 0.5202193547200122 0.7573992118336933 0.9580549099764226 0.685913077540327]","[0.0012953445766801734,  0.06549695325075651,  0.003975455248933037,  0.2696926639066825,  4.95971013992096e-5]",0.8499362582229913
"[0.6048596396034266 0.7044904502138777 0.08499101669107734 1.1169800550281033 0.7784458708078168 0.2982991362530345 0.26332422324492105 0.8924395314669722 0.7079600985259805 0.19201006010976834 0.6986069220010116 0.6710729510981625 0.5601852319580645; 0.8451437671133677 1.4762455690085636 5.631683612152801 0.2220919819359916 0.3733453663998278 0.9312090821891487 0.6968557816732054 1.6074503852398951 1.1217214971513427 1.0820693393321745 0.7973753567200172 0.9469429612711558 0.6935745143311917]","[0.00014362843772266592,  0.05332477837312995,  0.0006310253972096705,  0.2747163663845524,  0.0006355620144024053]",0.8710289658709445
"[0.3875521284185026 0.7359947237437054 0.06292739162482308 1.1601586201153617 0.9313588756328375 0.31942977175006226 0.12392328148178174 0.7353369655808685 0.7159833412840668 0.17164364418775888 0.7180380683324804 0.6847379883585233 0.5569320421205421; 1.052020954982947 1.4896198489282053 5.241601974911588 0.21573160686011567 0.520667455380562 0.9770604761870321 0.6545679526380096 1.5577377417879794 1.087335152294111 0.679319337251036 0.8079622469135133 0.9861837548771646 0.6757329336769262]","[0.0006858087949713922,  0.06477113943763595,  0.001543703704341181,  0.29244221770734796,  0.0005967756348330439]",0.8668678396273174
"[0.5007190776632784 0.6782911619102497 0.07411263757498261 1.1237751570989898 0.8624980608774534 0.2985144545280831 0.21226235662251805 0.7121543399850898 0.698724229700646 0.150043732159817 0.6865619792812012 0.7312779688201905 0.5260542699337946; 0.6867601828811749 1.4301959198709824 7.059293145240081 0.202787925501422 0.30453220639491757 0.9073830154378261 0.5802372787744257 1.750348500471968 1.0790039493854886 0.9238828210863975 0.7587773583835284 0.9100335775145401 0.6915944297727161]","[6.225064189725378e-5,  0.08328978339945968,  0.0021903953019059043,  0.270981086100682,  0.0005816303859857771]",0.8645456766167864
"[0.3839648857948479 0.6679187887014095 0.09307221209179006 1.1799398530689655 0.8465368220524524 0.29914645808141427 0.17551599584983105 0.8280107247168746 0.714632182144894 0.23575916667118163 0.7172862792441796 0.6787189028748285 0.5632524200750731; 1.2522361504034025 1.5000291970655772 7.272510265653349 0.21683668091996525 0.40987733034138474 0.9689515907944729 0.6634402300115058 1.5693157255365078 1.0442810769117092 0.6331167877155516 0.8065105087644183 0.9442000259652094 0.6784207438781755]","[0.0005649029021145248,  0.0652256572523012,  0.0004110366678051273,  0.2899091092354291,  0.0006686420660932332]",0.8602030751262527
"[0.5114084005507508 0.7188302725303695 0.03913698842693275 1.1365442367393062 0.8908479468268591 0.3028745204777539 0.15841216435095515 1.188692163430427 0.7329545462111122 0.15044532893522836 0.6993111372679739 0.697053806223948 0.5603376450973476; 0.8093830966698068 1.4672998761999012 6.83494818038106 0.23244892197282424 0.4613391645933659 0.9319845286402437 0.6146982378472237 1.6740648464143286 1.0820785072565993 0.8254739934023174 0.7762610086933653 0.9877582515768272 0.73071651170091]","[0.0005161076259251914,  0.03217469637124825,  0.0029826570716400564,  0.27463208877085377,  0.00016805241217090564]",0.8656442547898534
"[0.3995766963874966 0.764640176094945 0.09452840055035124 1.1501130863980644 0.8507173201631941 0.30790733559885347 0.19334714982729173 1.1740758670244782 0.7111780838653097 0.19600344596236763 0.6999363436520689 0.6806108781493002 0.5434771016228617; 1.091241670998317 1.591767606098328 7.5151488925084555 0.21076217927313434 0.3806834094807219 0.9731240412087612 0.6817541839705986 1.6873003557062625 1.0830171034652754 0.9702817653221848 0.768495120861776 0.8743136325738964 0.6512845539720854]","[0.00011347705657607301,  0.02786631635868431,  0.00012808855697805924,  0.2845672530992103,  0.0020070687515275415]",0.8727400828339291
"[0.4431375516817685 0.6914379009531026 0.06376789603196106 1.120775986342337 0.8471865811407231 0.3009814784669275 0.1812314871477451 1.1599627340651097 0.7217932228856079 0.16397309261445062 0.6735108472296225 0.6958194933247126 0.5528740957635089; 0.6903223874515012 1.2566773824948367 5.585493378596759 0.20828570557735104 0.4502567892089161 0.9263573166591765 0.6365160480662064 1.6903038521067946 1.0932206466476275 0.8285369784294304 0.7935387303635791 1.0097790902572281 0.7236418837228583]","[1.0005818411499364e-5,  0.032919587150773436,  0.003839930218484264,  0.29057454825925816,  0.0001823245169522724]",0.8627893550129019
"[0.697149268672033 0.662243732978047 0.06554749927107859 1.1289269661056611 0.8701914619005906 0.3172200182316075 0.18011326510126202 1.2283621817489245 0.7352693033376845 0.25369544926544724 0.6609963378746748 0.7277426429201468 0.5378974753208223; 0.8834118962363399 1.4458784490992538 6.757815404085571 0.18902227498673108 0.37709803392304986 0.9064032330477129 0.45337794005499693 1.5450184984841238 1.1282322165519716 0.5730497439665654 0.8055462119341139 0.9359648265436623 0.6740293021112376]","[0.00018492986073219124,  0.02769286467037515,  0.00034145924904623536,  0.27169471910053067,  0.0007614519210230377]",0.8693714377090485
"[0.4034479764948011 0.7610580661574133 0.0419149577902315 1.1382894613206116 0.9954468670278008 0.3220983790788995 0.14533779245829093 1.1224331629368194 0.6978779469383151 0.1308836519961611 0.7035006823076732 0.7507143494330463 0.6001244798235745; 0.5909297551818635 1.515840237973993 6.0241584692429235 0.2000538478130033 0.43408614670171375 0.9531540801636696 0.6123984749629855 1.8018900160363627 1.0278789896498175 0.6951834558713184 0.7232257527984727 1.0562082311614742 0.7240714393807601]","[0.0009411285911828022,  0.03341483536679345,  0.0008527744512023224,  0.26080599542644095,  0.0014117694562203694]",0.865384660124744
"[0.36684236091146927 0.6899984031038063 0.14487136318630278 1.1626282459473989 0.8488584973233753 0.2905672249336731 0.1830193940517751 0.9036643268019817 0.7432243086204782 0.17426799002301108 0.7004310940539621 0.6317844090580311 0.5072700894881168; 1.3913798934084634 1.3647755671403359 7.204532035944795 0.21446180042273466 0.4159124325595776 0.9430521292487072 0.5706855718552979 1.6419116542708507 1.1365322376492049 0.7973791325224295 0.7299556996411622 0.858154143478826 0.6365383660098222]","[0.0005566093877106207,  0.056845925714980074,  0.000643319521114934,  0.29297749319688954,  0.000370496042092906]",0.8579040515759649
"[0.7350574546097378 0.686569621039238 0.03631898305640356 1.1076098999953485 0.8914535224459464 0.31576389420451656 0.20992102564615134 0.920366845922687 0.7737317116357575 0.12311291844163913 0.7084066271764862 0.6925956416192538 0.5886539215747298; 0.6905412386411979 1.4290024687742418 5.3869642561362525 0.20528731367814326 0.44251452796083823 0.961304405532446 0.7438583497535547 1.844219730259081 1.0913392511422486 1.0860529145161741 0.8077316581547302 0.9180108680940554 0.7377679506895765]","[0.0006904973492405215,  0.05858778715263521,  0.001085698133719581,  0.2877801514711034,  0.0002695882452144127]",0.8762178023652201
"[0.4458000534249341 0.7806738850308128 0.11552196042485405 1.168416108014832 0.8776400574537295 0.29738006669719236 0.12714269447121349 0.7454947529328539 0.6694741078176308 0.16405775599019864 0.7039281866604779 0.6847421299381784 0.5150069500895199; 1.3217953855645121 1.6180872142015224 4.95945226196175 0.21228989477318327 0.40400049439332303 0.9344663702607192 0.44769636463874357 1.5293783029481725 1.0683294776419177 0.670027057867134 0.793504434961698 0.9591559186828147 0.6441020846867656]","[2.705941569958926e-5,  0.06863498384814526,  0.001392985229749651,  0.26407586391259613,  0.0011821470182697502]",0.8697794298384933
"[0.3526253424878838 0.7095054080143405 0.07480468406610148 1.1590870305110115 0.9036206658788903 0.32612622132254615 0.2624461940098006 0.7920220164160944 0.7250277644880241 0.15162451214000924 0.6347196895525199 0.6771217888626513 0.5547139909504023; 0.9887811928038716 1.5438440677930303 6.5731993814364795 0.2071211444446876 0.4457563712038555 0.9486475017633124 0.5586074865623335 1.5953091642188688 1.0893636769613018 0.9004195309997005 0.7991436791545906 0.9288598381301469 0.6146513377722174]","[0.00020221389947952065,  0.0773569864660362,  0.002055462679413268,  0.25706430030559635,  0.0008640530988360008]",0.8673647810525438
"[0.4616289914009414 0.7126759128374642 0.01867724233400585 1.1484808060191316 1.0352185148359585 0.3263816963354245 0.08594269913270558 0.7199172352185418 0.7111936273023531 0.1664544582110813 0.7181985691502404 0.7024044674607894 0.5351210923936025; 0.9060868459102696 1.4107307186277325 5.605043930725271 0.22483762514241482 0.34857038538650503 0.95304797377917 0.8246532639207944 1.6528185262387556 1.1070364039227205 0.8790254686971609 0.7570157247530307 0.9198093682826737 0.7325891315921338]","[0.001410156254360911,  0.07763175349164193,  0.0012529308872692168,  0.2680830498223708,  0.00026544683553667394]",0.8610224280621342
"[0.23375986275680935 0.6542304370986891 0.062292130545330865 1.1404505236823814 0.9049538190146397 0.28467568676893956 0.22539025953250025 0.8750921136030768 0.7446969553318206 0.07390550718053882 0.6739476928762784 0.6739450565170177 0.5605118614809189; 1.0442747793567324 1.4456021450618215 9.180035496393138 0.20016374680847068 0.42177446123905915 0.9380571493030099 0.4797811848299967 1.6985980312300168 1.0844764488840848 0.8677159728131087 0.7970096870643972 0.9581163042266374 0.6452388133032804]","[4.2555220579469785e-5,  0.05711717341791287,  0.001472336538214742,  0.26930017409804563,  1.609454801990812e-5]",0.8643928938177449
"[0.5110648017236594 0.7428666915289599 0.06585311603036868 1.115193682095618 1.0431166095457778 0.32225554051716554 0.12563493191754355 0.709928163807281 0.7032634348067796 0.1341875603835165 0.6966308876988333 0.7010662219811815 0.5164193390933004; 1.4240350312432348 1.5388375851514815 5.536628471326727 0.2129564391162799 0.4818177535013266 0.9025544162394095 0.4750772884555404 1.743396701073554 1.0761780962065943 0.5464806392578392 0.7669039588187622 0.9731898566600474 0.7263610040797681]","[0.0014105786709138189,  0.07027511426767545,  0.0007562756612896583,  0.2584754339409768,  2.9008820538247927e-5]",0.8604921749060378
"[0.6456962691114211 0.6857916041378638 0.059117036044612 1.1479706831089787 0.8811010793011329 0.2891748515920899 0.14838869133717242 1.2218463317455728 0.7371497765221549 0.11038509267190584 0.7068031577342488 0.6828888557116786 0.5895472894080143; 0.8197730670132266 1.3601225433163306 6.627021349597116 0.19815146577592296 0.3240752263481468 0.9869706865280163 0.7677493726027198 1.5773414058553976 1.1021216472158697 1.057492059526493 0.8016339550394909 0.9459962001786085 0.6238910874737968]","[5.698536780672718e-5,  0.032324347845234046,  0.0004700106703743284,  0.27261457420983015,  9.784942544900102e-6]",0.8647966523313748
"[0.4380470387910911 0.6550623696510711 0.08225687962626779 1.1257470308620123 0.8642048385284726 0.3113955460353076 0.23132533424408427 0.9323875641633821 0.6950935879536285 0.2444809653201245 0.7058029344740371 0.732165184143798 0.5178768100279972; 0.9976251264868701 1.4944268483122845 8.825624109958243 0.20677729182986493 0.41624701439955475 0.8838934790252152 0.7013873469849525 1.5551162092717337 1.075171990235618 0.7133455097556056 0.7672182845387856 0.9525263909597127 0.7127790215964682]","[0.0011683529038173104,  0.058857167780227364,  0.0010416439714186986,  0.2801426549221756,  0.001681655213253553]",0.8588435684875746
